gene_symbol	disease	phenocode	category	disease_system	immune_class	OR	FDR	PP_H4	pqtl_OR	pqtl_p	pqtl_PPH4	pqtl_concordant	two_population_validated	n_categories	druggability	fda_target	category_label	novelty_priority	s_causal	s_coloc	s_pleio	s_drug	s_cell	s_protein	s_repl	p_known	p_mhc
SERPING1	Asthma/COPD (KELA code 203)	J10_ASTHMACOPDKELA	X Diseases of the respiratory system (J10_)	Respiratory	Complement/Coagulation	1.1531287259911658	9.120254827559267e-06	0.9249494223319904	0.931288120051034	3.5699687650492246e-10	0.9760775208238516	False	False	4	1	0	NOVEL colocalized	4.932948027722081	1.007998605390091	0.9249494223319904	1.5	0.5	0.5	0.5	0.0	0.0	0.0
LTBR	Diseases of middle ear and mastoid	H8_MIDDLEMASTOID	VIII Diseases of the ear and mastoid process (H8_)	Other	Cytokine/Interleukin	1.2472441601615565	4.968379101378618e-08	0.9631361026539722	1.0433991339050577	0.8459542639966287	0.0211066808833115	False	False	4	1	0	NOVEL colocalized	4.923893157387926	1.4607570547339546	0.9631361026539722	1.5	0.5	0.5	0.0	0.0	0.0	0.0
ERBB2	Acute upper respiratory infections	J10_UPPERINFEC	X Diseases of the respiratory system (J10_)	Respiratory	Immune-cell-enriched	1.4922257750434484	0.0015978431253029	0.8543186866621272				False	False	5	3	1	NOVEL colocalized	4.913611858970619	0.559293172308492	0.8543186866621272	1.5	1.5	0.5	0.0	0.0	0.0	0.0
IL2RA	Nummular dermatitis	L12_DERM_NUMMULAR	XII Diseases of the skin and subcutaneous tissue (L12_)	Dermatological	Cytokine/Interleukin	2.372477056717302	0.0098875178250422	0.9963090165370628	1.0569260765904356	0.8720473905406048	0.0168055807962416	False	False	4	3	1	NOVEL colocalized	4.897291560648093	0.40098254411103057	0.9963090165370628	1.5	1.5	0.5	0.0	0.0	0.0	0.0
SLC12A2	Phlebitis and thrombophlebitis (not including DVT)	I9_PHLETHROM	IX Diseases of the circulatory system (I9_)	Cardiovascular	Immune-cell-enriched	0.5880874038461236	3.082051720907232e-05	0.9946154021900324				False	False	3	3	1	NOVEL colocalized	4.896847417694076	0.9022320155040431	0.9946154021900324	1.0	1.5	0.5	0.0	0.0	0.0	0.0
MAPT	Antihypertensive medication - note that there are other indications	RX_ANTIHYP	Drug purchase endpoints	Medication/Other	Immune-cell-enriched	1.875541368139716	1.05343160031864e-07	8.867036735711642e-07				False	False	4	3	1	novel nomination	4.895479618310209	1.3954787316065356	8.867036735711642e-07	1.5	1.5	0.5	0.0	0.0	0.0	0.0
ERBB3	Asthma/COPD (KELA code 203)	J10_ASTHMACOPDKELA	X Diseases of the respiratory system (J10_)	Respiratory	Immune-cell-enriched	0.7991801388050095	2.784633483174332e-05	0.9829873063621448	0.9320749359026166	0.4914723376270398	0.0040544814289146	False	False	7	2	0	NOVEL colocalized	4.894033698180837	0.9110463918186923	0.9829873063621448	1.5	1.0	0.5	0.0	0.0	0.0	0.0
ACE	Other heart diseases	FG_OTHHEART	Cardiometabolic endpoints	Cardiovascular	Immune-cell-enriched	1.5277569780940818	0.0088055190207203	0.981609066831604				False	False	6	3	1	NOVEL colocalized	4.892658074925593	0.4110490080939889	0.981609066831604	1.5	1.5	0.5	0.0	0.0	0.0	0.0
PPP3R1	Other disorders of veins	I9_VEINSOTH	IX Diseases of the circulatory system (I9_)	Cardiovascular	Immune-cell-enriched	1.346289355377687	6.407249370969635e-13	0.8819430967094922	1.2244843462264203	0.2177905406335534	0.0393882294193556	False	False	2	2	1	NOVEL colocalized	4.881943096709492	2.0	0.8819430967094922	0.5	1.0	0.5	0.0	0.0	0.0	0.0
CTLA4	Autoimmune diseases excluding thyroid diseases	AUTOIMMUNE_NONTHYROID	Diseases marked as autimmune origin	Haematological/Immune	Immune checkpoint	0.723406417853077	2.1987540916260595e-10	0.9466863340244458				False	False	7	3	1	recovered known axis	4.878251001896871	1.9315646678724252	0.9466863340244458	1.5	1.5	0.5	0.0	0.0	1.5	0.0
IL2RA	Crohn's disease of small intestine	CHRONSMALL	Gastrointestinal endpoints	Gastrointestinal	Cytokine/Interleukin	2.4456162411777207	0.0130302153620398	0.9952843637892802	1.1478434072064232	0.7059949425893817	0.0151561622939779	False	False	4	3	1	NOVEL colocalized	4.872294045040124	0.3770096812508436	0.9952843637892802	1.5	1.5	0.5	0.0	0.0	0.0	0.0
CTLA4	Thyrotoxicosis	THYROTOXICOSIS	Comorbidities of Gastrointestinal endpoints	Gastrointestinal	Immune checkpoint	0.3267149906984324	1.2878800500700383e-24	0.8707907213042794				False	False	7	3	1	recovered known axis	4.87079072130428	2.0	0.8707907213042794	1.5	1.5	0.5	0.0	0.0	1.5	0.0
MAPT	Benign neoplasm: Cerebral meninges	CD2_BENIGN_MENINGES_CEREBRAL	II Neoplasms from hospital discharges (CD2_)	Neoplasm	Immune-cell-enriched	8.122590227336294	0.0173917635682519	0.9928974422375076				False	False	4	3	1	NOVEL colocalized	4.844828717681399	0.3519312754438916	0.9928974422375076	1.5	1.5	0.5	0.0	0.0	0.0	0.0
CTLA4	Autoimmune hyperthyroidism	AUTOIMMUNE_HYPERTHYROIDISM	IV Endocrine, nutritional and metabolic diseases (E4_)	Metabolic/Endocrine	Immune checkpoint	0.1541189153607358	6.481862929835811e-15	0.8447370227532178				False	False	7	3	1	recovered known axis	4.844737022753218	2.0	0.8447370227532178	1.5	1.5	0.5	0.0	0.0	1.5	0.0
IL2RA	Lichen simplex chronicus and prurigo	L12_LICHSIMPANDPRURIGO	XII Diseases of the skin and subcutaneous tissue (L12_)	Dermatological	Cytokine/Interleukin	2.549030447118531	0.0182615298252859	0.9931535345325804	1.6133988217910036	0.2215651922006449	0.012695458709567	False	False	4	3	1	NOVEL colocalized	4.84084610314758	0.3476925686149994	0.9931535345325804	1.5	1.5	0.5	0.0	0.0	0.0	0.0
SLC12A2	Female genital prolapse	N14_FEMGENPROL	XIV Diseases of the genitourinary system (N14_)	Renal/Genitourinary	Immune-cell-enriched	1.504668142923306	5.1040810314263096e-05	0.9797555564824008				False	False	3	3	1	NOVEL colocalized	4.838172044373402	0.8584164878910011	0.9797555564824008	1.0	1.5	0.5	0.0	0.0	0.0	0.0
ACE	Pulmonary eosinophilia, not elsewhere classified	J10_PULMEOS	X Diseases of the respiratory system (J10_)	Respiratory	Immune-cell-enriched	0.0143344591817943	0.0179945789276512	0.987154142008244				False	False	6	3	1	NOVEL colocalized	4.836125804281001	0.3489716622727571	0.987154142008244	1.5	1.5	0.5	0.0	0.0	0.0	0.0
SPINK8	Antihypertensive medication - note that there are other indications	RX_ANTIHYP	Drug purchase endpoints	Medication/Other	Immune-cell-enriched	0.8356430080823094	8.8195259268524e-08	0.4212616093071835	0.7012387729701484	6.2634479824907885e-09	0.3687503984682878	True	False	3	1	0	novel nomination	4.832172561053731	1.4109109517465481	0.4212616093071835	1.0	0.5	0.5	1.0	0.0	0.0	0.0
ERBB2	Other acute lower respiratory infections	J10_LOWERINF	X Diseases of the respiratory system (J10_)	Respiratory	Immune-cell-enriched	1.939189897050313	0.0019440281041113	0.7862868259573139				False	False	5	3	1	novel nomination	4.828546318142531	0.5422594921852173	0.7862868259573139	1.5	1.5	0.5	0.0	0.0	0.0	0.0
MAPT	Benign neoplasm of meninges	CD2_BENIGN_MENINGES	II Neoplasms from hospital discharges (CD2_)	Neoplasm	Immune-cell-enriched	7.0252816649699845	0.0244158668773977	0.9900665460229976				False	False	4	3	1	NOVEL colocalized	4.812532116347408	0.32246557032441037	0.9900665460229976	1.5	1.5	0.5	0.0	0.0	0.0	0.0
SERPING1	Asthma-related pneumonia	ASTHMA_PNEUMONIA	Asthma and related endpoints	Respiratory	Complement/Coagulation	1.2325363387109471	0.0017595519745027	0.753053176020364	0.8922415013683903	1.2282012740172377e-08	0.9765550759129068	False	True	4	1	0	novel nomination	4.803972756067868	0.5509195800475034	0.753053176020364	1.5	0.5	0.5	0.5	0.5	0.0	0.0
MAPT	Fracture of forearm	ST19_FRACT_FOREA	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	Other	Immune-cell-enriched	0.4758160178119393	0.0275930679824041	0.988185863404084				False	False	4	3	1	NOVEL colocalized	4.800025865216526	0.3118400018124419	0.988185863404084	1.5	1.5	0.5	0.0	0.0	0.0	0.0
IL2RA	Allergic contact dermatitis	L12_ALLERGICCONTACT	XII Diseases of the skin and subcutaneous tissue (L12_)	Dermatological	Cytokine/Interleukin	1.8205713723811063	0.0262555091695369	0.9799938325548864	1.055365437307049	0.8287217277843137	0.0127312601280098	False	False	4	3	1	NOVEL colocalized	4.796149743571112	0.3161559110162262	0.9799938325548864	1.5	1.5	0.5	0.0	0.0	0.0	0.0
CTLA4	Autoimmune diseases	AUTOIMMUNE	Diseases marked as autimmune origin	Haematological/Immune	Immune checkpoint	0.5806932265356484	7.684061631522056e-53	0.7896365716920718				False	False	7	3	1	recovered known axis	4.789636571692071	2.0	0.7896365716920718	1.5	1.5	0.5	0.0	0.0	1.5	0.0
IL2RA	Type1 diabetes, definitions combined, early onset	T1D_EARLY	Diabetes endpoints	Metabolic/Endocrine	Cytokine/Interleukin	0.3511525754611003	0.0140779167703543	0.9105780310189434	0.5223184043811796	0.0709464406397732	0.0228397338175071	False	False	4	3	1	NOVEL colocalized	4.780870352359956	0.37029232134101225	0.9105780310189434	1.5	1.5	0.5	0.0	0.0	0.0	0.0
CTLA4	Hypothyroidism, drug reimbursement	HYPOTHY_REIMB	IV Endocrine, nutritional and metabolic diseases (E4_)	Metabolic/Endocrine	Immune checkpoint	0.3051039019188268	6.497020208292519e-26	0.7806790217146382				False	False	7	3	1	recovered known axis	4.780679021714638	2.0	0.7806790217146382	1.5	1.5	0.5	0.0	0.0	1.5	0.0
ERBB3	Asthma (only as main-diagnosis) (more control exclusions)	J10_ASTHMA_MAIN_EXMORE	X Diseases of the respiratory system (J10_)	Respiratory	Immune-cell-enriched	0.8152215108843451	0.0076655723393712	0.8572940181389537	0.944791915791687	0.6224404215264117	0.0088861903965051	False	True	7	2	0	NOVEL colocalized	4.7803851008592275	0.42309108272027424	0.8572940181389537	1.5	1.0	0.5	0.0	0.5	0.0	0.0
LTBR	Eustachian salpingitis and obstruction	H8_EUSTSALP	VIII Diseases of the ear and mastoid process (H8_)	Other	Cytokine/Interleukin	1.525347637709198	0.0258866214219995	0.962809816906208	3.834490595079533	0.0399189880590884	0.0169745094441512	True	False	4	1	0	NOVEL protein-confirmed	4.780194742420083	0.31738492551387465	0.962809816906208	1.5	0.5	0.5	1.0	0.0	0.0	0.0
ERBB2	Inflammatory bowel disease, strict (require KELA)	K11_IBD_STRICT	XI Diseases of the digestive system (K11_)	Gastrointestinal	Immune-cell-enriched	0.3582990072910287	0.0043117249366509	0.8027906073690004				False	False	5	3	1	NOVEL colocalized	4.775860397856501	0.47306979048750064	0.8027906073690004	1.5	1.5	0.5	0.0	0.0	0.0	0.0
ACE	Atrial fibrillation and flutter	I9_AF	IX Diseases of the circulatory system (I9_)	Cardiovascular	Immune-cell-enriched	1.7242700415098282	0.0106466317640309	0.8780526437434321				False	False	6	3	1	NOVEL colocalized	4.772610197074154	0.3945575533307214	0.8780526437434321	1.5	1.5	0.5	0.0	0.0	0.0	0.0
SERPING1	Asthma, unspecified (mode)	ASTHMA_NAS	Asthma and related endpoints	Respiratory	Complement/Coagulation	1.201771118921316	5.912261439068712e-05	0.9234596673323284	0.9116294454000284	2.560464507084248e-09	0.9776543558268224	False	False	4	1	0	NOVEL colocalized	4.7691089412862855	0.8456492739539565	0.9234596673323284	1.5	0.5	0.5	0.5	0.0	0.0	0.0
ERBB2		EVER_SMOKER	Miscellaneous, not yet classified endpoints	Other	Immune-cell-enriched	1.5007429260030136	0.0042793070417173	0.7909695801715175				False	False	5	3	1	novel nomination	4.764694890496157	0.47372531032463927	0.7909695801715175	1.5	1.5	0.5	0.0	0.0	0.0	0.0
SWAP70	Rheumatoid arthritis	M13_RHEUMA	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	Musculoskeletal	Immune-cell-enriched	0.8293131115972837	0.0329775060837499	0.9660752635970076	0.7938109118569303	1.0546873683736637e-05	0.9770865502082442	True	True	5	0	0	NOVEL protein-confirmed	4.762431701770838	0.29635643817383117	0.9660752635970076	1.5	0.0	0.5	1.0	0.5	0.0	0.0
PSRC1	Myocardial infarction, strict	I9_MI_STRICT	IX Diseases of the circulatory system (I9_)	Cardiovascular	Immune-cell-enriched	0.8424693750152538	1.7662745744246235e-09	0.9938724024011936				False	True	3	0	0	NOVEL colocalized	4.744460758941518	1.7505883565403242	0.9938724024011936	1.0	0.0	0.5	0.0	0.5	0.0	0.0
ACE	Alzheimer’s disease, wide definition	G6_AD_WIDE	VI Diseases of the nervous system (G6_)	Neurological/Psychiatric	Immune-cell-enriched	0.429980367299715	0.0477331505665214	0.9777564759228554				False	False	6	3	1	NOVEL colocalized	4.741992455848272	0.2642359799254165	0.9777564759228554	1.5	1.5	0.5	0.0	0.0	0.0	0.0
ERBB2	COPD/asthma/ILD related infections	PULM_INFECTIONS	Interstitial lung disease endpoints	Other	Immune-cell-enriched	1.3717184169759795	0.005588027644015	0.7844589075291412				False	False	5	3	1	novel nomination	4.735007198348033	0.45054829081889125	0.7844589075291412	1.5	1.5	0.5	0.0	0.0	0.0	0.0
SERPING1	Asthma-related infections	ASTHMA_INFECTIONS	Asthma and related endpoints	Respiratory	Complement/Coagulation	1.2001862305230826	2.704023620526193e-05	0.8190259411546589	0.9108544583140687	4.957556587470434e-10	0.9671681875028296	False	False	4	1	0	NOVEL colocalized	4.732623844956702	0.9135979038020434	0.8190259411546589	1.5	0.5	0.5	0.5	0.0	0.0	0.0
IL2RA	Prurigo nodularis	L12_PRURIGONOD	XII Diseases of the skin and subcutaneous tissue (L12_)	Dermatological	Cytokine/Interleukin	4.096357581424555	0.0446501036299299	0.9589376114016492	0.8591610946021304	0.817596820365043	0.0131083837377387	False	False	4	3	1	NOVEL colocalized	4.728973117162763	0.27003550576111385	0.9589376114016492	1.5	1.5	0.5	0.0	0.0	0.0	0.0
CD226	First line medication for Crohn's disease	RX_CROHN_1STLINE	Drug purchase endpoints	Medication/Other	CD/Leukocyte surface	0.9090529673430976	2.928043121846273e-07	0.9145220160210786				False	False	6	1	0	NOVEL colocalized	4.721206522346951	1.3066845063258723	0.9145220160210786	1.5	0.5	0.5	0.0	0.0	0.0	0.0
ERBB2	Reimbursement for rheumatic diseases	K11_REIMB_202	Gastrointestinal endpoints	Gastrointestinal	Immune-cell-enriched	0.5308922422486014	0.0055251490407263	0.7673967898135675				False	False	5	3	1	novel nomination	4.718927990294464	0.45153120048089646	0.7673967898135675	1.5	1.5	0.5	0.0	0.0	0.0	0.0
SWAP70	Autoimmune diseases	AUTOIMMUNE	Diseases marked as autimmune origin	Haematological/Immune	Immune-cell-enriched	0.909884824390126	0.0002956953514305	0.983516494737832	0.8891910402363745	2.1178794717968685e-08	0.991683469846638	True	False	5	0	0	NOVEL protein-confirmed	4.689347595313807	0.7058311005759746	0.983516494737832	1.5	0.0	0.5	1.0	0.0	0.0	0.0
LTBR	Acute appendicitis, with complications	APPENDACUT_COMPLIC	XI Diseases of the digestive system (K11_)	Gastrointestinal	Cytokine/Interleukin	0.6729664527059308	1.2258841846978812e-06	0.9859868619895306	0.705902362597166	0.3991931150186087	0.0194109658176062	False	False	4	1	0	NOVEL colocalized	4.668296973552154	1.1823101115626238	0.9859868619895306	1.5	0.5	0.5	0.0	0.0	0.0	0.0
FES	Cardiovascular diseases (excluding rheumatic etc)	FG_CVD	Cardiometabolic endpoints	Cardiovascular	Immune-cell-enriched	0.9062755457343252	4.892912436253924e-09	0.9964384392649548				False	False	5	0	0	NOVEL colocalized	4.658524950529154	1.6620865112641994	0.9964384392649548	1.5	0.0	0.5	0.0	0.0	0.0	0.0
ERBB2	Biological medication for rheuma	RX_RHEUMA_BIOLOGICAL	Drug purchase endpoints	Medication/Other	Immune-cell-enriched	0.3155749448615021	0.0365182592455497	0.8657929346824056				False	False	5	3	1	NOVEL colocalized	4.653290921206067	0.2874979865236614	0.8657929346824056	1.5	1.5	0.5	0.0	0.0	0.0	0.0
IL4R	Asthma (only as main-diagnosis) (more control exclusions)	J10_ASTHMA_MAIN_EXMORE	X Diseases of the respiratory system (J10_)	Respiratory	Cytokine/Interleukin	0.8213989285656738	1.7190535580498808e-06	1.8737520822763285e-13	0.7956434718548995	0.0009557076095032	0.0526095546250191	True	True	1	3	1	novel nomination	4.652942118484396	1.1529421184842088	1.8737520822763285e-13	0.0	1.5	0.5	1.0	0.5	0.0	0.0
ERBB2	Bronchitis	BRONCHITIS	Asthma and related endpoints	Respiratory	Immune-cell-enriched	1.431655840928499	0.0454180451615326	0.8505920327731245				False	False	5	3	1	NOVEL colocalized	4.619146345210426	0.2685543124373013	0.8505920327731245	1.5	1.5	0.5	0.0	0.0	0.0	0.0
CD226	Autoimmune diseases	AUTOIMMUNE	Diseases marked as autimmune origin	Haematological/Immune	CD/Leukocyte surface	0.9174767266778808	1.6144828772561188e-06	0.9600302310818216				False	False	6	1	0	NOVEL colocalized	4.618423542406926	1.1583933113251046	0.9600302310818216	1.5	0.5	0.5	0.0	0.0	0.0	0.0
CTLA4	Seropositive rheumatoid arthritis, strict definition	RHEUMA_SEROPOS_STRICT	Rheuma endpoints	Musculoskeletal	Immune checkpoint	0.3863049399446832	7.843582075917085e-09	0.9885375007470958				False	False	7	3	1	recovered known axis	4.609634611666315	1.621097110919219	0.9885375007470958	1.5	1.5	0.5	0.0	0.0	1.5	0.0
SPINK8	Hypertension	I9_HYPTENS	IX Diseases of the circulatory system (I9_)	Cardiovascular	Immune-cell-enriched	0.8476635987428299	1.39069754708218e-05	0.6198862408478872	0.8000022116548391	0.0005267321840882	0.0586481460957563	True	False	3	1	0	novel nomination	4.591239703119182	0.971353462271295	0.6198862408478872	1.0	0.5	0.5	1.0	0.0	0.0	0.0
CRIM1	Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified	I9_DISVEINLYMPH	IX Diseases of the circulatory system (I9_)	Cardiovascular	Immune-cell-enriched	0.7797368781331545	2.2768791040641663e-06	0.951227271445819	0.98478472069639	0.8425117201603323	0.01632862622033	False	False	4	1	0	NOVEL colocalized	4.579759277165716	1.1285320057198975	0.951227271445819	1.5	0.5	0.5	0.0	0.0	0.0	0.0
ERBB2	Unspecified acute lower respiratory infection	J10_ACUTELOWERNAS	X Diseases of the respiratory system (J10_)	Respiratory	Immune-cell-enriched	3.1907098319964176	0.0328855739374036	0.7777729556205805				False	False	5	3	1	novel nomination	4.574371870458325	0.29659891483774453	0.7777729556205805	1.5	1.5	0.5	0.0	0.0	0.0	0.0
ERBB2	Allergic rhinitis	ALLERG_RHINITIS	Comorbidities of Asthma	Respiratory	Immune-cell-enriched	2.098020089186588	0.049868121960196	0.8067837711623069				False	False	5	3	1	NOVEL colocalized	4.5672191685741055	0.26043539741179844	0.8067837711623069	1.5	1.5	0.5	0.0	0.0	0.0	0.0
LTBR	Other diseases of upper respiratory tract	J10_UPPERDIS	X Diseases of the respiratory system (J10_)	Respiratory	Cytokine/Interleukin	1.1781066116388006	1.4901140094862034e-14	0.0659168678444039	0.9238157944553296	0.5307448448931413	0.0228304989485394	False	False	4	1	0	novel nomination	4.565916867844404	2.0	0.0659168678444039	1.5	0.5	0.5	0.0	0.0	0.0	0.0
ERBB2	HSIL lesion of the cervix uteri	N14_CERVICAL_HSIL	XIV Diseases of the genitourinary system (N14_)	Renal/Genitourinary	Immune-cell-enriched	0.3270082323506573	0.0206360832678877	0.6904813086069629				False	False	5	3	1	novel nomination	4.527555854284918	0.3370745456779549	0.6904813086069629	1.5	1.5	0.5	0.0	0.0	0.0	0.0
ANXA2	Hypertension	I9_HYPTENS	IX Diseases of the circulatory system (I9_)	Cardiovascular	Immune-cell-enriched	1.1095830136652372	0.0024185398060151	0.9966716957964176	1.1533147020572287	0.0031922589105399	0.8686227686377915	True	False	1	3	1	NOVEL protein-confirmed	4.519961047855456	0.5232893520590383	0.9966716957964176	0.0	1.5	0.5	1.0	0.0	0.0	0.0
IL18RAP	Asthma-related infections	ASTHMA_INFECTIONS	Asthma and related endpoints	Respiratory	Cytokine/Interleukin	0.9182838779506266	1.6769149927226195e-11	0.0066053558903391				False	False	5	1	0	novel nomination	4.506605355890339	2.0	0.0066053558903391	1.5	0.5	0.5	0.0	0.0	0.0	0.0
LTBR	Tonsillectomy and adenotomy	J10_TONSILLECTOMY	X Diseases of the respiratory system (J10_)	Respiratory	Cytokine/Interleukin	1.3795905713357932	1.5932781854128742e-20	0.0047163491428979	1.1208925772551042	0.599257941591004	0.0228319377387328	False	False	4	1	0	novel nomination	4.504716349142898	2.0	0.0047163491428979	1.5	0.5	0.5	0.0	0.0	0.0	0.0
LTBR	Chronic diseases of tonsils and adenoids	J10_CHRONTONSADEN	X Diseases of the respiratory system (J10_)	Respiratory	Cytokine/Interleukin	1.3732813115043367	9.514754080343593e-31	0.0006933426417171	1.0749926606040563	0.6806638910626999	0.0228321412573187	False	False	4	1	0	novel nomination	4.500693342641718	2.0	0.0006933426417171	1.5	0.5	0.5	0.0	0.0	0.0	0.0
